x,y,obstacle_type,is_charging_station,battery_level,path_length,navigation_success
16,18,dynamic,0,27.71,48,0
15,2,dynamic,0,64.03,52,0
13,23,none,0,16.31,43,0
28,22,none,1,82.27,30,0
22,14,static,0,54.6,17,0
14,25,static,0,96.79,70,0
23,7,none,1,34.5,55,1
17,6,none,1,18.84,93,0
3,13,dynamic,1,42.83,20,0
10,3,dynamic,1,40.19,18,1
15,7,static,1,68.16,8,1
0,8,dynamic,1,69.59,26,1
0,13,none,0,18.38,23,0
3,24,static,1,33.97,81,1
10,0,none,1,83.27,47,0
20,28,static,0,18.94,96,1
7,3,none,0,62.25,24,0
2,24,dynamic,0,31.72,70,1
26,23,static,0,62.71,26,1
19,10,dynamic,1,27.48,17,1
18,3,static,1,42.47,79,0
17,1,static,0,92.89,38,1
20,26,static,0,82.68,62,1
16,9,static,0,12.07,51,1
17,29,dynamic,1,97.69,37,1
15,14,dynamic,0,97.08,97,1
9,28,dynamic,0,72.52,74,0
13,4,none,0,32.05,8,1
24,27,static,0,71.03,63,1
5,20,none,0,27.66,23,0
3,23,none,1,15.77,77,1
28,24,dynamic,0,45.86,12,0
13,14,none,0,66.98,98,1
10,4,dynamic,1,28.91,89,0
27,16,none,0,88.17,32,1
8,14,dynamic,0,39.65,52,1
21,29,none,1,80.29,62,1
23,9,dynamic,1,61.61,6,0
13,20,static,0,34.35,14,1
6,3,static,1,21.37,15,1
7,8,static,0,72.02,35,0
27,17,none,1,53.17,13,1
23,4,dynamic,0,72.63,77,1
12,24,none,1,51.69,37,0
18,3,none,1,55.58,85,0
18,20,dynamic,1,23.26,41,0
19,28,dynamic,1,92.69,45,0
16,16,none,1,44.39,44,0
18,19,dynamic,0,63.42,67,0
26,25,static,0,36.1,53,1
2,5,none,0,80.43,12,0
7,15,dynamic,1,51.49,71,1
26,28,dynamic,0,54.81,38,1
26,17,dynamic,1,76.56,49,0
16,19,none,0,47.56,94,1
28,26,none,1,83.42,67,1
26,1,static,0,63.18,18,0
28,23,static,1,58.12,29,1
24,13,none,1,27.71,68,1
15,9,none,1,15.96,87,1
16,28,static,1,93.3,95,0
18,11,dynamic,1,66.09,27,1
17,7,dynamic,0,11.99,57,1
16,22,static,1,22.32,6,1
8,5,none,1,36.85,18,0
11,15,static,1,73.71,100,1
5,3,none,1,67.19,35,1
15,11,dynamic,1,26.98,47,0
11,1,dynamic,0,60.64,22,1
0,4,static,1,42.32,79,1
4,8,none,1,71.23,91,1
6,7,none,1,25.38,64,1
29,27,static,1,64.16,69,1
18,29,static,1,64.18,39,1
20,27,static,0,70.17,30,1
15,11,dynamic,0,61.38,69,0
27,13,dynamic,1,85.16,19,1
12,21,dynamic,1,96.99,19,0
7,18,static,1,64.25,16,0
27,7,static,1,93.32,46,1
1,15,dynamic,1,89.47,74,0
0,16,dynamic,1,41.36,66,1
23,6,none,0,21.16,53,0
18,17,static,0,93.47,85,0
15,1,static,0,79.95,75,1
22,13,static,1,95.45,26,0
9,4,dynamic,0,93.22,74,1
14,10,static,0,24.76,38,1
17,24,static,0,23.8,18,1
13,14,none,1,85.48,25,0
11,10,static,1,10.25,91,0
27,11,dynamic,0,89.87,83,0
19,15,none,0,61.06,38,1
5,2,none,0,93.27,44,1
15,24,static,1,92.86,89,1
16,2,none,0,29.31,84,0
5,11,static,1,38.65,83,0
0,21,none,1,21.05,95,0
28,27,dynamic,1,28.76,15,0
15,0,none,1,42.46,69,0
24,27,dynamic,0,76.37,22,0
9,14,dynamic,0,92.56,65,1
4,7,dynamic,0,53.35,33,0
8,8,static,1,48.22,17,0
2,29,none,0,57.52,48,1
11,13,static,1,78.83,82,1
23,23,none,0,24.86,37,1
6,17,static,0,34.91,79,0
3,5,none,0,76.59,93,1
26,18,none,1,65.55,13,0
26,1,static,1,79.15,68,0
24,5,dynamic,0,19.63,48,0
1,10,none,1,10.73,60,1
9,10,none,0,11.01,99,0
13,20,none,0,75.07,98,1
20,19,none,1,26.38,38,0
26,22,static,0,29.18,29,1
16,8,static,1,58.34,85,1
28,6,dynamic,0,93.52,31,1
6,29,none,0,47.92,60,1
5,22,dynamic,0,11.95,75,0
12,4,none,0,71.09,22,1
9,6,none,0,43.0,100,0
6,16,static,0,59.47,57,1
23,7,dynamic,0,35.23,52,1
12,17,dynamic,1,37.8,58,0
21,15,static,1,42.51,51,0
15,26,dynamic,1,18.5,40,1
1,27,dynamic,1,55.29,37,1
26,1,static,0,87.81,97,1
2,1,none,0,22.25,44,0
29,12,none,1,31.5,27,1
29,1,static,0,58.34,18,0
27,12,static,0,48.56,67,0
2,18,static,0,51.04,96,1
19,0,static,1,52.94,52,0
26,1,dynamic,0,65.16,15,0
4,7,static,0,82.9,63,0
27,12,static,1,86.65,42,0
14,29,dynamic,1,82.01,36,1
1,27,static,1,40.78,25,0
3,27,none,0,65.0,100,0
17,26,none,0,52.71,22,1
1,16,none,1,12.53,9,0
28,15,static,1,26.8,55,1
11,11,static,0,54.8,72,1
16,13,dynamic,0,87.38,8,0
27,18,none,0,18.96,28,1
6,23,static,0,83.02,41,1
9,3,static,1,58.11,39,0
1,7,static,0,34.85,73,1
21,14,dynamic,0,28.32,98,0
27,17,dynamic,1,19.68,85,0
6,10,static,0,80.42,91,1
6,25,static,1,71.83,13,1
3,29,dynamic,0,72.67,91,0
2,26,dynamic,0,38.51,53,0
26,10,dynamic,1,19.89,54,1
3,13,none,1,16.75,9,1
20,13,dynamic,1,16.56,68,1
29,4,static,1,45.47,8,0
15,16,none,0,60.1,56,0
9,0,static,0,11.52,86,1
20,10,none,0,50.19,51,1
3,11,dynamic,0,74.37,87,1
7,9,static,0,19.06,38,1
9,17,static,0,54.42,26,0
28,15,dynamic,0,26.32,54,1
24,8,none,0,23.54,100,1
9,0,static,1,59.58,20,0
21,13,none,0,16.32,77,1
8,7,static,0,59.99,93,0
20,2,static,0,81.35,33,0
12,22,dynamic,0,41.03,27,0
9,3,static,0,77.49,29,0
4,26,none,1,10.1,77,1
10,24,dynamic,0,46.66,88,0
11,9,static,0,90.32,98,0
23,1,dynamic,1,11.38,46,0
20,4,none,1,91.39,77,0
29,0,none,1,83.35,93,0
27,14,dynamic,0,83.23,22,1
20,19,static,1,78.34,21,0
13,14,none,1,89.52,27,1
10,12,dynamic,0,91.06,78,1
0,10,dynamic,0,98.29,71,1
29,10,none,0,43.85,12,0
2,5,dynamic,0,53.58,73,1
6,18,static,1,13.23,57,1
1,16,static,1,38.11,21,1
22,16,dynamic,0,88.1,99,1
0,12,static,1,73.35,82,0
20,28,static,0,12.18,26,1
15,14,none,0,60.24,86,0
23,14,none,1,13.25,26,0
1,25,dynamic,0,21.02,84,0
1,25,dynamic,0,33.72,10,1
14,17,dynamic,1,16.95,93,0
0,14,static,1,26.63,86,1
25,7,static,1,59.31,63,1
8,26,none,1,23.83,24,1
10,5,dynamic,0,37.57,55,1
25,22,static,1,45.19,33,1
19,27,none,0,14.56,61,1
9,15,static,1,60.84,56,0
3,7,static,0,51.15,42,0
18,2,static,0,65.09,28,1
17,6,dynamic,1,63.72,11,1
8,26,dynamic,0,21.56,93,1
3,6,dynamic,0,10.89,65,0
2,19,none,0,66.7,90,1
11,22,dynamic,1,62.75,45,1
2,16,static,0,67.18,58,0
19,25,dynamic,1,89.89,10,0
23,26,static,1,98.61,27,0
24,9,none,1,41.03,85,0
14,18,none,1,17.65,63,0
12,13,dynamic,0,29.82,20,1
16,14,dynamic,0,13.63,22,1
28,21,dynamic,1,91.86,55,0
4,6,dynamic,0,39.91,11,0
24,17,dynamic,1,51.21,76,0
10,15,none,0,76.71,22,0
11,9,static,1,79.17,78,0
20,23,none,0,30.26,21,0
1,5,dynamic,0,99.9,86,1
0,3,static,1,49.01,9,0
4,4,none,1,53.33,85,0
7,29,static,1,40.78,13,1
23,12,static,0,72.19,99,1
4,29,static,1,37.21,57,1
3,8,dynamic,0,64.06,94,0
27,4,dynamic,0,94.62,51,1
19,7,none,1,79.99,66,0
8,13,none,0,11.75,97,0
19,13,none,0,65.99,93,0
0,3,none,1,60.87,40,0
2,29,none,0,96.98,56,1
28,2,static,0,61.8,31,1
5,8,none,1,54.75,88,1
8,7,static,0,71.74,100,0
22,0,none,1,36.28,65,0
12,7,dynamic,1,19.86,89,1
20,11,static,1,15.89,69,1
4,20,dynamic,0,27.23,37,1
8,29,dynamic,1,68.26,19,0
19,10,dynamic,1,92.33,27,0
18,21,static,1,69.94,47,0
9,10,none,1,27.84,49,1
27,16,none,1,68.0,55,1
15,29,dynamic,0,99.86,37,1
23,23,static,0,12.08,20,1
8,1,none,1,48.71,11,1
3,3,none,1,99.35,30,1
19,25,none,0,41.54,45,0
3,1,none,1,17.4,41,0
6,29,static,0,42.05,93,1
10,21,none,1,34.56,22,1
22,12,static,1,50.26,31,0
27,28,dynamic,0,70.66,19,0
24,5,static,1,52.64,23,0
26,27,none,0,59.25,6,0
0,23,none,1,73.61,27,0
24,9,static,0,15.0,71,1
28,9,static,0,97.07,91,0
28,25,dynamic,0,48.62,43,1
24,16,dynamic,1,18.12,85,1
15,9,static,1,67.39,74,0
7,5,dynamic,1,97.88,53,1
9,17,none,0,42.93,69,1
25,3,static,0,15.96,84,0
6,21,none,1,50.3,78,0
3,27,static,0,49.66,73,1
28,14,dynamic,0,53.27,84,1
20,12,none,1,97.87,27,1
3,1,dynamic,0,23.65,30,1
25,7,static,0,62.57,70,0
6,8,none,1,38.71,87,0
4,15,none,1,63.67,62,0
9,6,static,1,10.67,27,0
5,27,static,1,81.05,30,0
2,7,none,1,13.48,62,0
14,4,none,0,87.62,92,0
12,2,static,1,62.02,19,0
0,23,static,1,54.78,64,0
5,19,none,1,57.36,89,1
28,2,dynamic,0,71.07,89,0
15,24,none,0,63.04,64,1
6,1,dynamic,0,80.56,8,0
16,1,static,1,30.15,89,0
17,15,static,0,34.29,78,1
4,10,static,1,12.74,77,0
13,17,dynamic,0,64.66,97,1
22,7,none,1,10.52,5,0
7,23,none,1,43.62,37,1
1,15,dynamic,1,49.5,16,0
25,0,dynamic,1,26.23,82,0
1,28,dynamic,0,99.18,95,1
9,13,none,0,70.58,33,0
29,3,dynamic,0,60.06,77,1
8,24,dynamic,0,52.17,84,1
26,25,dynamic,0,76.59,91,0
4,21,dynamic,0,60.27,14,0
23,11,none,0,28.86,30,1
29,2,dynamic,1,44.52,10,0
4,11,dynamic,1,15.86,78,1
0,6,static,0,26.24,5,0
16,24,dynamic,0,91.71,84,1
25,10,none,0,43.38,95,0
9,16,none,0,60.8,7,1
29,6,none,0,64.96,23,0
21,21,dynamic,1,32.73,73,1
21,15,none,0,39.42,70,1
16,27,dynamic,1,13.0,6,1
1,13,dynamic,0,46.7,6,0
20,13,static,1,84.28,8,0
0,12,none,0,93.54,30,0
0,28,static,1,84.42,72,0
8,21,dynamic,1,86.36,84,0
15,7,dynamic,0,73.27,75,0
25,11,none,0,22.25,95,0
25,18,dynamic,1,92.42,63,0
12,7,none,1,76.42,43,0
0,5,none,1,70.21,75,0
21,3,none,0,29.32,94,0
4,0,static,1,49.47,10,1
23,22,none,1,67.5,74,0
26,28,static,0,67.47,90,1
13,0,none,1,78.6,95,0
27,16,static,0,51.42,31,0
1,23,none,0,55.48,10,0
2,10,dynamic,1,35.03,12,1
23,6,dynamic,1,16.71,83,0
13,10,static,1,66.96,47,1
8,7,none,0,82.71,52,0
4,17,dynamic,0,41.08,45,0
28,20,static,0,92.1,47,1
15,29,static,1,62.17,83,1
19,29,static,0,61.32,76,0
9,10,none,0,83.87,24,0
6,6,none,1,15.04,14,0
16,8,static,0,16.15,38,1
7,26,static,0,39.34,13,0
0,17,none,1,81.45,58,0
0,12,dynamic,0,73.9,32,0
22,3,dynamic,0,52.97,21,0
1,16,dynamic,1,73.81,40,0
21,24,static,0,83.75,26,1
5,25,none,0,27.35,49,0
4,10,dynamic,0,22.69,87,0
3,12,dynamic,1,62.14,54,0
16,18,static,1,93.33,86,1
8,11,none,1,64.47,80,0
29,1,none,1,28.96,40,0
18,25,none,1,35.63,53,1
20,1,static,0,33.1,79,1
7,11,none,0,34.65,18,1
11,24,none,1,29.05,71,1
5,0,static,1,51.47,68,1
24,19,none,0,33.01,74,0
20,5,dynamic,0,52.8,62,0
7,29,static,0,71.02,85,1
5,15,dynamic,1,97.46,13,0
7,22,dynamic,0,32.69,25,1
4,13,static,0,82.25,8,1
24,28,none,1,20.39,44,1
4,2,dynamic,1,52.44,58,1
20,29,none,1,38.28,67,0
19,7,static,1,40.42,60,0
4,2,dynamic,1,61.26,89,1
7,29,dynamic,1,48.95,73,0
18,1,dynamic,0,58.98,63,1
26,12,dynamic,0,67.46,70,0
9,27,dynamic,1,83.24,7,0
28,14,none,0,81.54,25,0
4,29,none,0,62.08,56,1
5,20,static,0,41.3,78,0
17,5,static,1,33.58,87,1
3,9,dynamic,0,27.76,75,1
18,29,none,0,91.67,13,1
10,26,dynamic,0,92.26,51,0
17,26,static,0,62.4,7,0
2,7,none,1,29.93,73,1
23,24,none,1,94.54,61,0
23,4,static,0,10.82,34,0
5,21,static,0,26.34,75,0
11,17,static,0,81.97,98,1
4,17,static,0,39.24,15,0
5,24,dynamic,0,11.09,71,0
26,18,dynamic,1,63.0,27,1
8,18,none,0,41.06,57,1
0,5,none,0,64.39,96,0
0,15,dynamic,1,97.68,14,1
22,18,dynamic,1,64.44,13,1
14,27,static,1,95.85,44,0
8,23,static,1,53.1,31,0
4,9,none,1,76.59,87,1
4,25,static,1,66.48,18,1
15,1,dynamic,1,77.45,98,1
29,14,dynamic,0,23.54,64,1
28,14,dynamic,0,74.39,89,0
2,18,none,0,27.65,19,0
18,27,none,0,91.26,96,1
2,12,dynamic,0,92.93,54,1
18,25,static,0,20.09,29,1
10,22,static,1,92.77,60,1
14,10,static,0,86.59,30,0
24,12,none,0,60.89,50,0
20,23,none,1,55.38,16,1
1,20,static,0,65.16,93,1
4,8,static,1,96.25,61,1
6,4,dynamic,1,14.65,78,1
0,14,dynamic,1,44.51,17,0
2,2,static,1,70.97,48,1
16,17,none,0,59.04,84,0
18,7,none,0,67.92,80,1
23,24,none,0,91.67,99,0
7,6,dynamic,1,27.86,79,1
26,19,static,1,84.28,78,0
17,15,static,0,36.89,58,0
2,22,none,0,82.47,9,1
10,15,static,1,63.93,24,1
12,10,dynamic,0,98.75,86,0
0,7,static,1,66.08,26,0
19,23,none,1,54.74,43,1
12,4,dynamic,0,76.11,65,0
25,12,none,1,65.84,6,0
10,11,none,1,19.86,87,1
27,22,none,1,92.18,61,0
23,23,none,1,90.51,30,0
12,16,dynamic,1,12.46,79,1
13,21,static,1,44.03,33,0
24,20,none,1,74.19,13,1
15,27,dynamic,1,98.9,79,1
0,29,none,1,68.64,23,0
16,8,static,1,26.49,87,0
27,29,static,0,52.98,59,0
23,20,static,0,11.41,50,0
26,10,none,0,78.53,67,0
11,16,none,1,47.13,12,1
10,15,none,0,14.66,63,0
19,23,none,1,86.92,33,0
5,26,static,0,33.3,93,1
6,1,dynamic,0,46.98,97,1
5,16,dynamic,1,11.84,25,1
0,3,dynamic,0,18.25,92,0
11,3,dynamic,1,89.35,26,1
1,8,static,1,63.49,51,0
6,8,static,1,84.6,25,0
3,28,static,0,50.74,27,1
5,14,dynamic,0,13.33,50,0
9,26,dynamic,1,68.81,8,1
28,21,none,0,72.65,92,0
29,9,none,0,65.48,8,1
17,10,none,0,54.56,63,0
6,28,dynamic,1,68.16,34,1
25,26,dynamic,1,27.28,73,0
12,26,static,0,60.92,7,1
22,7,none,0,73.53,5,1
4,10,static,0,42.54,49,1
10,27,static,0,78.42,47,1
21,15,dynamic,1,35.89,97,1
11,16,none,1,50.21,81,1
14,3,none,1,27.69,47,1
23,8,dynamic,1,40.68,27,1
10,18,none,1,86.68,34,0
4,8,dynamic,0,72.69,98,0
16,22,none,0,96.41,71,1
22,2,static,1,25.89,57,1
4,3,static,0,94.83,60,0
6,23,none,1,23.47,98,0
11,11,none,1,12.32,5,0
10,17,dynamic,1,68.91,90,0
20,1,static,1,56.54,13,1
8,28,static,0,28.63,17,0
12,2,none,1,45.67,33,1
7,1,dynamic,0,49.26,35,0
23,2,none,0,58.37,68,0
17,11,dynamic,0,11.68,31,1
19,7,static,1,62.44,80,1
1,23,static,1,15.49,16,1
3,27,dynamic,1,77.95,27,1
14,8,none,0,40.12,18,1
17,2,static,0,15.67,18,0
18,3,static,0,34.58,5,1
2,0,static,1,92.57,66,0
23,1,static,0,98.57,89,1
13,0,static,0,65.0,85,0
8,19,dynamic,1,77.53,93,0
12,21,dynamic,1,78.41,49,0
5,2,none,0,28.14,36,0
11,8,dynamic,0,71.64,25,1
21,1,static,0,65.27,27,1
26,26,static,0,99.09,83,1
10,3,static,0,74.71,54,1
16,25,static,1,75.08,23,1
0,0,none,1,97.09,94,1
11,1,static,1,91.48,55,0
13,1,dynamic,0,68.6,24,1
26,12,static,0,47.42,25,0
17,19,none,0,22.39,13,0
3,12,none,1,53.79,56,1
29,24,none,0,56.3,21,1
24,6,none,1,55.81,94,0
25,22,static,0,58.65,15,1
22,6,none,1,83.87,24,0
9,19,static,1,87.23,78,0
25,14,none,1,94.15,75,1
24,0,dynamic,0,31.6,51,0
5,11,dynamic,0,14.12,54,0
0,17,dynamic,1,15.32,43,1
22,7,static,0,74.26,64,0
15,2,dynamic,0,26.15,80,0
19,15,static,0,18.16,83,0
2,2,none,0,83.56,57,1
28,10,static,0,93.43,36,1
13,26,none,1,23.58,32,1
0,4,static,1,56.95,13,0
18,18,none,0,34.8,90,1
3,17,static,1,34.18,72,0
5,21,dynamic,0,37.19,61,1
28,4,none,0,22.27,33,1
29,27,none,0,51.24,39,0
5,18,dynamic,1,30.52,30,1
24,16,none,0,70.56,90,1
17,20,none,1,47.56,75,0
12,17,static,0,74.26,88,0
10,1,none,0,46.89,39,1
28,3,none,1,79.11,77,1
4,8,static,1,68.84,11,1
15,12,dynamic,1,22.84,100,1
8,15,static,0,54.85,49,0
0,26,none,0,42.56,10,0
4,24,dynamic,0,18.94,44,1
0,29,dynamic,1,12.59,45,1
8,9,none,0,29.05,60,0
20,28,dynamic,1,95.44,22,0
3,8,dynamic,1,78.01,60,1
21,10,dynamic,1,73.95,42,0
27,8,dynamic,1,96.59,94,1
24,16,static,0,12.63,14,1
12,10,none,0,96.91,12,0
29,6,none,0,25.13,62,1
18,16,static,0,32.0,27,1
6,28,none,0,53.57,60,1
14,25,dynamic,1,81.69,67,0
22,19,dynamic,1,72.22,79,1
11,11,dynamic,1,72.93,44,1
11,8,none,1,92.82,50,0
1,18,static,0,14.53,29,0
6,29,none,1,78.67,40,0
19,23,dynamic,1,82.35,53,0
27,8,dynamic,1,25.33,23,1
7,17,static,1,84.63,43,0
22,12,none,0,10.31,92,0
26,13,static,1,60.4,68,1
10,20,dynamic,1,11.19,89,0
1,12,dynamic,1,28.24,45,0
5,3,none,0,54.25,51,1
21,28,static,0,14.67,91,0
26,12,static,0,15.65,29,0
4,25,dynamic,1,94.68,21,1
19,29,dynamic,1,53.01,15,0
26,13,static,0,56.31,29,0
12,0,dynamic,0,54.61,48,1
2,29,static,0,57.16,31,0
17,10,static,1,37.63,41,0
6,25,static,1,21.28,55,1
29,14,none,0,44.5,9,1
6,0,none,0,32.99,63,1
12,10,none,1,96.56,18,0
20,2,dynamic,0,28.87,13,1
7,8,dynamic,0,58.92,48,0
24,3,static,1,17.99,50,1
24,18,static,1,51.97,13,1
22,23,none,0,97.44,44,0
29,15,none,1,53.55,87,1
21,13,dynamic,0,95.18,25,1
2,19,none,1,33.19,66,0
7,11,none,0,59.59,36,1
7,1,dynamic,1,50.96,53,0
7,8,none,1,35.01,45,1
13,4,none,0,13.24,86,0
6,28,dynamic,1,67.38,55,1
24,20,static,1,93.87,81,1
13,15,none,0,56.74,16,1
1,23,static,0,58.64,40,0
0,5,dynamic,1,61.79,91,1
8,24,none,1,11.8,15,0
26,16,none,1,99.86,13,1
29,15,none,0,72.98,98,1
16,27,static,0,43.83,81,1
9,29,static,1,80.95,36,0
4,2,static,0,30.42,52,1
16,22,dynamic,1,84.74,56,1
29,25,none,1,31.31,22,1
15,9,none,1,22.9,85,1
3,1,none,1,19.11,33,1
18,0,none,0,55.46,35,0
29,0,static,1,47.7,57,0
21,12,static,1,30.62,89,0
24,6,dynamic,1,58.88,45,1
0,4,dynamic,1,85.81,12,1
4,21,static,0,80.27,14,1
3,8,dynamic,0,48.33,5,0
27,26,static,1,21.51,88,1
4,1,static,0,28.5,31,0
25,6,dynamic,0,28.25,98,0
7,6,static,1,80.89,73,1
13,7,none,1,53.34,91,0
24,29,static,0,49.73,84,0
19,15,dynamic,1,71.97,25,1
20,0,none,1,39.07,52,1
7,14,static,0,64.36,33,1
14,6,static,0,85.28,32,0
18,6,static,0,91.99,53,0
14,7,none,0,38.91,85,0
4,2,static,1,23.31,65,0
2,5,dynamic,1,66.87,27,0
1,16,none,1,35.75,83,0
28,14,dynamic,1,29.46,7,0
15,16,dynamic,1,74.07,47,1
21,7,static,1,18.87,42,1
13,15,none,1,99.17,21,1
9,18,static,1,24.85,96,0
20,23,none,1,36.39,35,0
24,20,static,0,65.86,89,1
12,20,none,0,86.8,5,1
1,8,static,0,57.0,89,0
25,7,dynamic,0,38.91,93,0
7,2,dynamic,1,27.1,57,1
19,12,static,1,68.24,92,0
25,21,dynamic,0,25.81,54,0
6,2,dynamic,0,27.37,13,0
23,25,static,1,67.12,38,0
15,1,dynamic,0,39.58,84,1
4,2,dynamic,0,22.99,45,1
14,8,static,1,71.63,22,1
17,15,none,1,80.94,5,1
20,13,static,1,73.98,57,0
23,26,none,1,11.12,49,1
4,0,none,1,69.23,7,0
26,11,none,1,33.25,18,1
23,0,dynamic,0,86.65,91,0
3,24,none,1,22.42,82,1
2,17,static,0,53.44,79,1
8,18,static,0,85.0,37,1
13,20,static,1,73.52,97,0
8,15,static,0,64.81,100,1
25,3,none,1,25.21,54,0
8,28,dynamic,0,28.48,32,0
5,5,dynamic,1,61.87,23,0
16,5,static,0,22.23,88,1
17,11,dynamic,1,91.26,81,0
6,21,dynamic,1,65.74,11,1
6,28,static,1,83.58,61,1
2,25,none,1,42.8,49,0
18,9,dynamic,0,11.76,5,1
4,28,none,1,53.25,57,1
0,25,dynamic,0,46.07,100,0
7,15,static,0,28.37,72,0
29,14,static,1,61.35,10,0
15,7,none,1,26.2,5,1
9,29,static,0,50.89,52,0
28,11,dynamic,0,71.08,76,0
12,1,static,0,66.79,12,1
18,18,none,0,54.5,87,0
4,1,dynamic,0,27.26,43,1
12,21,dynamic,1,75.84,44,1
13,14,static,0,56.73,67,0
12,7,static,0,46.52,26,1
5,3,dynamic,0,96.47,96,1
11,7,none,1,71.41,98,0
8,12,dynamic,1,15.53,51,0
3,29,none,0,87.64,94,0
24,17,none,1,86.65,37,1
18,7,none,1,35.97,61,0
0,27,dynamic,1,13.15,58,0
13,19,static,0,18.98,22,1
2,11,dynamic,0,45.04,51,1
28,26,static,0,10.54,96,0
17,3,dynamic,0,38.66,99,0
18,28,static,1,79.95,64,1
10,2,static,1,23.91,64,0
15,0,none,1,85.81,98,0
22,9,dynamic,1,98.96,28,1
10,14,none,0,22.25,49,1
22,1,dynamic,1,27.05,70,0
6,12,none,0,66.35,79,0
11,8,static,1,84.64,67,1
26,13,none,1,84.38,53,0
5,29,dynamic,0,10.27,66,1
4,21,static,0,86.99,33,0
14,26,dynamic,0,36.62,84,0
24,9,static,1,44.42,44,1
29,29,dynamic,0,49.23,84,0
22,28,none,1,49.33,21,1
19,14,none,0,48.15,20,1
15,14,none,1,99.49,79,0
17,5,dynamic,1,50.24,87,0
29,4,none,1,42.13,14,0
3,15,dynamic,0,80.7,20,0
15,23,none,0,25.66,97,1
11,20,dynamic,1,29.57,21,0
27,27,none,0,62.52,93,1
17,1,static,1,12.12,32,0
24,24,dynamic,0,84.53,11,0
11,17,dynamic,1,69.65,85,1
17,25,dynamic,1,83.51,21,1
24,11,none,1,60.86,65,0
5,16,none,1,45.52,72,0
24,6,static,1,88.61,30,0
4,21,none,1,25.29,64,0
27,27,static,1,66.28,19,0
16,0,static,1,85.45,57,0
7,26,dynamic,1,68.69,14,1
18,0,dynamic,1,46.45,87,1
22,24,dynamic,0,41.19,39,0
16,16,static,0,28.47,31,1
8,5,dynamic,1,61.07,23,1
6,25,dynamic,0,24.31,10,1
0,25,none,0,65.79,85,0
16,6,none,0,41.46,87,1
14,10,dynamic,0,37.81,40,1
13,8,none,0,90.41,94,0
16,17,static,1,66.73,60,0
7,3,none,0,83.49,45,1
13,6,dynamic,0,36.01,76,1
20,8,static,0,70.45,77,1
27,11,none,0,60.93,59,0
18,20,none,1,13.95,23,0
13,16,dynamic,0,27.87,98,0
13,3,static,0,26.78,76,0
18,7,none,0,31.95,45,1
10,7,none,1,20.76,36,1
13,25,dynamic,0,55.63,85,1
23,18,none,0,67.8,14,0
25,7,static,1,60.46,74,1
12,17,none,1,68.65,25,0
10,10,static,0,31.98,62,1
12,7,dynamic,1,40.94,74,0
15,12,none,1,30.41,100,1
27,17,static,0,61.81,9,1
26,18,static,0,25.35,56,1
6,0,none,0,94.93,47,1
25,20,static,0,19.68,28,1
14,26,static,0,82.44,98,0
4,14,static,0,88.61,76,0
11,22,static,0,55.91,22,1
23,4,none,0,65.99,29,0
29,8,none,1,19.36,15,1
4,15,static,0,10.01,65,0
14,23,static,0,18.99,82,0
22,23,none,0,78.93,29,1
17,28,static,0,87.99,32,1
22,23,none,1,64.27,40,0
21,13,static,1,98.74,93,0
2,24,dynamic,0,85.57,28,0
12,3,dynamic,1,28.23,11,1
21,28,none,0,95.34,31,1
25,19,dynamic,0,54.88,66,1
17,17,dynamic,0,27.62,61,1
24,11,static,1,25.7,52,0
21,21,static,0,32.86,57,1
29,18,static,1,26.64,8,1
19,23,none,0,85.62,79,0
5,11,none,1,65.23,83,1
13,7,dynamic,0,62.72,84,0
27,25,static,1,47.18,76,1
10,25,static,0,23.24,73,1
1,5,static,0,45.34,37,0
19,11,none,1,42.55,31,1
15,5,static,1,51.38,86,0
13,7,static,1,38.68,71,1
19,14,none,1,86.49,13,0
4,22,none,0,83.05,60,0
10,4,dynamic,0,25.91,26,1
20,21,static,1,93.1,53,1
5,22,none,1,93.51,7,1
12,7,none,1,25.85,61,0
14,28,none,0,28.49,73,1
20,8,dynamic,1,29.94,26,0
12,19,none,0,53.34,45,1
20,19,dynamic,0,76.09,59,0
18,27,none,0,44.62,12,1
19,5,dynamic,0,14.17,49,0
29,8,none,0,23.68,12,0
3,9,dynamic,0,63.47,21,1
26,6,dynamic,1,72.55,44,1
19,28,static,0,42.03,62,1
29,0,none,1,24.43,8,1
11,19,static,1,48.35,31,1
5,4,static,1,99.42,74,0
19,22,static,0,87.01,46,0
11,26,static,1,46.22,22,0
4,0,static,1,27.22,50,1
13,16,static,1,59.56,9,1
5,25,dynamic,0,40.78,67,1
7,22,dynamic,0,81.88,10,0
15,29,none,0,11.39,56,0
22,19,dynamic,0,10.08,82,1
26,27,dynamic,1,72.85,13,0
5,6,static,0,77.21,67,0
21,0,dynamic,1,46.77,60,0
5,10,dynamic,0,26.75,72,0
17,2,none,1,31.95,69,1
5,27,static,1,37.24,53,0
13,11,dynamic,1,40.6,82,1
25,16,none,0,72.89,87,1
25,16,static,0,54.57,76,0
4,24,static,1,96.29,53,0
1,6,dynamic,0,89.86,8,1
16,6,dynamic,1,17.66,18,1
24,20,dynamic,1,19.01,96,0
22,19,static,0,52.11,56,0
29,10,none,1,86.74,90,1
18,23,none,1,11.75,12,1
13,23,none,1,35.23,72,1
16,4,static,1,27.83,85,0
16,29,none,1,49.2,27,0
29,3,static,0,46.69,30,0
5,13,none,1,82.91,17,0
20,13,none,1,99.3,82,1
